dataset,question_id,candidate_rank,document_id,source_file,company,file_type,document_role,score,score_components,selection_reason,human_selected_match,label_available,generated_by,source,confidence,requires_manual_review
valid,6,7,file_6aab39bed667662c,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/02.計画/スケジュール.xlsx,医療法人社団 恒一会 かえで総合病院,.xlsx,schedule,10.0,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 3.0, ""identifier_path_match"": 2.0}","path_term_match, required_file_type_match, route_kind_match, identifier_path_match",False,False,current_candidate_files_for_question,latest planner.py,high,False
valid,6,8,file_4fe0dd886c669e57,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/03.データ/train.csv,医療法人社団 恒一会 かえで総合病院,.csv,data,10.0,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 3.0, ""identifier_path_match"": 2.0}","path_term_match, required_file_type_match, route_kind_match, identifier_path_match",False,False,current_candidate_files_for_question,latest planner.py,high,False
valid,6,9,file_7adc687e255c7e58,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/04.分析/analysis_project/data/train.csv,医療法人社団 恒一会 かえで総合病院,.csv,data,10.0,"{""path_term_match"": 2.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 3.0, ""identifier_path_match"": 2.0}","path_term_match, required_file_type_match, route_kind_match, identifier_path_match",False,False,current_candidate_files_for_question,latest planner.py,high,False
valid,6,10,file_cc8e97e3d637960f,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/06.報告書/医療法人社団 恒一会 かえで総合病院_最終報告.pptx,医療法人社団 恒一会 かえで総合病院,.pptx,report,10.0,"{""path_term_match"": 2.0, ""content_bm25"": 8.0}","path_term_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
valid,7,1,file_8fd0e20487420b74,data/raw/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/03.データ/train.csv,京橋信用ソリューションズ株式会社,.csv,data,18.0,"{""path_term_match"": 2.0, ""document_hint_match"": 8.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 3.0, ""identifier_path_match"": 2.0}","path_term_match, document_hint_match, required_file_type_match, route_kind_match, identifier_path_match",False,False,current_candidate_files_for_question,latest planner.py,high,False
valid,7,2,file_d5e7d14b53826dc9,data/raw/share/share/共有ドライブ/プロジェクト/京橋信用ソリューションズ株式会社/04.分析/analysis_project/data/train.csv,京橋信用ソリューションズ株式会社,.csv,data,18.0,"{""path_term_match"": 2.0, ""document_hint_match"": 8.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 3.0, ""identifier_path_match"": 2.0}","path_term_match, document_hint_match, required_file_type_match, route_kind_match, identifier_path_match",False,False,current_candidate_files_for_question,latest planner.py,high,False
valid,7,3,file_4fe0dd886c669e57,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/03.データ/train.csv,医療法人社団 恒一会 かえで総合病院,.csv,data,18.0,"{""path_term_match"": 2.0, ""document_hint_match"": 8.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 3.0, ""identifier_path_match"": 2.0}","path_term_match, document_hint_match, required_file_type_match, route_kind_match, identifier_path_match",False,False,current_candidate_files_for_question,latest planner.py,high,False
valid,7,4,file_7adc687e255c7e58,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/04.分析/analysis_project/data/train.csv,医療法人社団 恒一会 かえで総合病院,.csv,data,18.0,"{""path_term_match"": 2.0, ""document_hint_match"": 8.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 3.0, ""identifier_path_match"": 2.0}","path_term_match, document_hint_match, required_file_type_match, route_kind_match, identifier_path_match",False,False,current_candidate_files_for_question,latest planner.py,high,False
valid,7,5,file_4e617bffe56a18e4,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 蒼樹会 みなみ野女性医療センター/03.データ/train.csv,医療法人社団 蒼樹会 みなみ野女性医療センター,.csv,data,18.0,"{""path_term_match"": 2.0, ""document_hint_match"": 8.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 3.0, ""identifier_path_match"": 2.0}","path_term_match, document_hint_match, required_file_type_match, route_kind_match, identifier_path_match",False,False,current_candidate_files_for_question,latest planner.py,high,False
valid,7,6,file_931053602339192c,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 蒼樹会 みなみ野女性医療センター/04.分析/analysis_project/data/train.csv,医療法人社団 蒼樹会 みなみ野女性医療センター,.csv,data,18.0,"{""path_term_match"": 2.0, ""document_hint_match"": 8.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 3.0, ""identifier_path_match"": 2.0}","path_term_match, document_hint_match, required_file_type_match, route_kind_match, identifier_path_match",False,False,current_candidate_files_for_question,latest planner.py,high,False
valid,7,7,file_8f181ae9e1155be2,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 蒼泉会 ひがし丘総合病院/03.データ/train.csv,医療法人社団 蒼泉会 ひがし丘総合病院,.csv,data,18.0,"{""path_term_match"": 2.0, ""document_hint_match"": 8.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 3.0, ""identifier_path_match"": 2.0}","path_term_match, document_hint_match, required_file_type_match, route_kind_match, identifier_path_match",False,False,current_candidate_files_for_question,latest planner.py,high,False
valid,7,8,file_bdbd0815be5e3b1e,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 蒼泉会 ひがし丘総合病院/04.分析/analysis_project/data/train.csv,医療法人社団 蒼泉会 ひがし丘総合病院,.csv,data,18.0,"{""path_term_match"": 2.0, ""document_hint_match"": 8.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 3.0, ""identifier_path_match"": 2.0}","path_term_match, document_hint_match, required_file_type_match, route_kind_match, identifier_path_match",False,False,current_candidate_files_for_question,latest planner.py,high,False
valid,7,9,file_a6a2c83346c0e405,data/raw/share/share/共有ドライブ/プロジェクト/株式会社東都人材プラットフォーム/03.データ/train.csv,株式会社東都人材プラットフォーム,.csv,data,18.0,"{""path_term_match"": 2.0, ""document_hint_match"": 8.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 3.0, ""identifier_path_match"": 2.0}","path_term_match, document_hint_match, required_file_type_match, route_kind_match, identifier_path_match",False,False,current_candidate_files_for_question,latest planner.py,high,False
valid,7,10,file_2e07ffa7b98ec6ce,data/raw/share/share/共有ドライブ/プロジェクト/株式会社東都人材プラットフォーム/04.分析/analysis_project/data/train.csv,株式会社東都人材プラットフォーム,.csv,data,18.0,"{""path_term_match"": 2.0, ""document_hint_match"": 8.0, ""required_file_type_match"": 3.0, ""route_kind_match"": 3.0, ""identifier_path_match"": 2.0}","path_term_match, document_hint_match, required_file_type_match, route_kind_match, identifier_path_match",False,False,current_candidate_files_for_question,latest planner.py,high,False
valid,8,1,file_d72ac8163b01ef72,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/00.提案/提案書.pptx,医療法人社団 恒一会 かえで総合病院,.pptx,proposal,11.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 8.0}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
valid,8,2,file_e87e9b3ab6b0d39a,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/01.契約/契約書_pw-kaede20250902.docx,医療法人社団 恒一会 かえで総合病院,.docx,contract,11.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 8.0}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
valid,8,3,file_cc8e97e3d637960f,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/06.報告書/医療法人社団 恒一会 かえで総合病院_最終報告.pptx,医療法人社団 恒一会 かえで総合病院,.pptx,report,11.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 8.0}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
valid,8,4,file_c2047ca2e1b6baa2,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 恒一会 かえで総合病院/06.報告書/医療法人社団 恒一会 かえで総合病院_最終報告_old.pptx,医療法人社団 恒一会 かえで総合病院,.pptx,report,11.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 8.0}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
valid,8,5,file_70f9d108e37232bd,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 蒼泉会 ひがし丘総合病院/00.提案/提案書.pptx,医療法人社団 蒼泉会 ひがし丘総合病院,.pptx,proposal,11.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 8.0}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
valid,8,6,file_0cd4fc42e961ecf5,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 蒼泉会 ひがし丘総合病院/01.契約/契約書.docx,医療法人社団 蒼泉会 ひがし丘総合病院,.docx,contract,11.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 8.0}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
valid,8,7,file_04ff0c1d08714623,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 蒼泉会 ひがし丘総合病院/05.会議/報告資料/報告資料_2025-07-08.docx,医療法人社団 蒼泉会 ひがし丘総合病院,.docx,meeting,11.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 8.0}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
valid,8,8,file_45d248a37508b209,data/raw/share/share/共有ドライブ/プロジェクト/医療法人社団 蒼泉会 ひがし丘総合病院/06.報告書/医療法人社団 蒼泉会 ひがし丘総合病院_最終報告.pdf,医療法人社団 蒼泉会 ひがし丘総合病院,.pdf,report,11.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 8.0}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
valid,8,9,file_dd5371813c5647dd,data/raw/share/share/共有ドライブ/プロジェクト/株式会社東都人材プラットフォーム/01.契約/契約書.docx,株式会社東都人材プラットフォーム,.docx,contract,11.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 8.0}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
valid,8,10,file_be1cc2431b394277,data/raw/share/share/共有ドライブ/プロジェクト/株式会社東都人材プラットフォーム/06.報告書/株式会社東都人材プラットフォーム_最終報告.pptx,株式会社東都人材プラットフォーム,.pptx,report,11.5,"{""path_term_match"": 2.0, ""route_kind_match"": 1.5, ""content_bm25"": 8.0}","path_term_match, route_kind_match, content_bm25",False,False,current_candidate_files_for_question,latest planner.py,high,False
