project,document_kind,source_path,file_name,meeting_id,date,page,has_progress_summary,has_action,has_comment,has_checkpoint,text
白峰信用リスク評価株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/05.会議/会議録/会議録_2025-05-27.pdf.md,会議録_2025-05-27.pdf.md,,2025-05-27,3,False,False,False,False,[no text extracted]
白峰信用リスク評価株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/05.会議/会議録/会議録_2025-05-27.pdf.md,会議録_2025-05-27.pdf.md,,2025-05-27,4,False,False,False,False,[no text extracted]
白峰信用リスク評価株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/05.会議/会議録/会議録_2025-05-27.pdf.md,会議録_2025-05-27.pdf.md,,2025-05-27,5,False,False,False,False,[no text extracted]
白峰信用リスク評価株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/05.会議/会議録/会議録_2025-06-17.pdf.md,会議録_2025-06-17.pdf.md,,2025-06-17,1,False,False,False,False,[no text extracted]
白峰信用リスク評価株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/05.会議/会議録/会議録_2025-06-17.pdf.md,会議録_2025-06-17.pdf.md,,2025-06-17,2,False,False,False,False,[no text extracted]
白峰信用リスク評価株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/05.会議/会議録/会議録_2025-06-17.pdf.md,会議録_2025-06-17.pdf.md,,2025-06-17,3,False,False,False,False,[no text extracted]
白峰信用リスク評価株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/05.会議/会議録/会議録_2025-06-17.pdf.md,会議録_2025-06-17.pdf.md,,2025-06-17,4,False,False,False,False,[no text extracted]
白峰信用リスク評価株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/05.会議/会議録/会議録_2025-07-15.pdf.md,会議録_2025-07-15.pdf.md,,2025-07-15,1,False,False,False,False,[no text extracted]
白峰信用リスク評価株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/05.会議/会議録/会議録_2025-07-15.pdf.md,会議録_2025-07-15.pdf.md,,2025-07-15,2,False,False,False,False,[no text extracted]
白峰信用リスク評価株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/05.会議/会議録/会議録_2025-07-15.pdf.md,会議録_2025-07-15.pdf.md,,2025-07-15,3,False,False,False,False,[no text extracted]
白峰信用リスク評価株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/05.会議/会議録/会議録_2025-07-15.pdf.md,会議録_2025-07-15.pdf.md,,2025-07-15,4,False,False,False,False,[no text extracted]
白峰信用リスク評価株式会社,report_pack,data/processed/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/05.会議/報告資料/報告資料_2025-05-13.pdf.md,報告資料_2025-05-13.pdf.md,,2025-05-13,1,False,False,False,False,[no text extracted]
白峰信用リスク評価株式会社,report_pack,data/processed/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/05.会議/報告資料/報告資料_2025-05-13.pdf.md,報告資料_2025-05-13.pdf.md,,2025-05-13,2,False,False,False,False,[no text extracted]
白峰信用リスク評価株式会社,report_pack,data/processed/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/05.会議/報告資料/報告資料_2025-05-13.pdf.md,報告資料_2025-05-13.pdf.md,,2025-05-13,3,False,False,False,False,[no text extracted]
白峰信用リスク評価株式会社,report_pack,data/processed/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/05.会議/報告資料/報告資料_2025-05-27.pdf.md,報告資料_2025-05-27.pdf.md,,2025-05-27,1,False,False,False,False,[no text extracted]
白峰信用リスク評価株式会社,report_pack,data/processed/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/05.会議/報告資料/報告資料_2025-05-27.pdf.md,報告資料_2025-05-27.pdf.md,,2025-05-27,2,False,False,False,False,[no text extracted]
白峰信用リスク評価株式会社,report_pack,data/processed/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/05.会議/報告資料/報告資料_2025-05-27.pdf.md,報告資料_2025-05-27.pdf.md,,2025-05-27,3,False,False,False,False,[no text extracted]
白峰信用リスク評価株式会社,report_pack,data/processed/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/05.会議/報告資料/報告資料_2025-05-27.pdf.md,報告資料_2025-05-27.pdf.md,,2025-05-27,4,False,False,False,False,[no text extracted]
白峰信用リスク評価株式会社,report_pack,data/processed/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/05.会議/報告資料/報告資料_2025-06-17.pdf.md,報告資料_2025-06-17.pdf.md,,2025-06-17,1,False,False,False,False,[no text extracted]
白峰信用リスク評価株式会社,report_pack,data/processed/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/05.会議/報告資料/報告資料_2025-06-17.pdf.md,報告資料_2025-06-17.pdf.md,,2025-06-17,2,False,False,False,False,[no text extracted]
白峰信用リスク評価株式会社,report_pack,data/processed/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/05.会議/報告資料/報告資料_2025-06-17.pdf.md,報告資料_2025-06-17.pdf.md,,2025-06-17,3,False,False,False,False,[no text extracted]
白峰信用リスク評価株式会社,report_pack,data/processed/share/share/共有ドライブ/プロジェクト/白峰信用リスク評価株式会社/05.会議/報告資料/報告資料_2025-06-17.pdf.md,報告資料_2025-06-17.pdf.md,,2025-06-17,4,False,False,False,False,[no text extracted]
青葉与信マネジメント株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/会議録/会議録_2025-04-09.pdf.md,会議録_2025-04-09.pdf.md,M01,2025-04-09,1,False,False,False,False,会議録 1. 会議情報 • 会議 ID: M01 • 会議種別: キックオフ・前提確認会 • 日時: 2025-04-09 • 目的: プロジェクト立上げとして目的変数 loan_status の業務定義と分析前 提を確定し、スコープとレビュー計画を合意する • 想定決定事項: loan_status の 0/1 定義確定、interest_rate と grade の利用可 能時点確認、スコープ境界と週次運営の承認 • 出席者: o 青葉与信マネジメント株式会社(審査企画部) 中村 浩一(主担当) o 株式会社データアステル(データサイエンス部) 伊藤 翔太(PM) o 株式会社データアステル(データサイエンス部) 山本 彩乃(リード DS) o 株式会社データアステル(データサイエンス部) 斎藤 悠斗(データ エンジニア) o 株式会社データアステル(データサイエンス部) 藤田 彩(ビジネス アナリスト、議事録作成)
青葉与信マネジメント株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/会議録/会議録_2025-04-09.pdf.md,会議録_2025-04-09.pdf.md,M01,2025-04-09,2,False,False,False,False,2. 議題 1. loan_status の業務定義(0/1)の確定 2. interest_rate/grade の審査時点での利用可否(利用可能時点)の確認方法 ・期限決定 3. スコープ境界の最終確認(対象 / 対象外の確認) 4. 週次運営(定例会・中間レビュー・納品スケジュール)の合意 5. 議事録登録と監査証跡整備の担当割当 3. 主要議論 • loan_status の業務定義案について説明(現状ドキュメント上は loan_status=1 を「返済不良・要注意」と仮置き)。中村氏より業務上の意 味確認が行われ、文書化の必要性を共有。 • interest_rate/grade はモデル性能に寄与する一方で審査確定後に決定され る可能性がありリーケージの懸念あり。クライアント(中村氏)にて「審 査時点で利用可能か」を確認し、期限内に回答を得る必要がある。回答が 得られない場合は A/B の並列分析(1: 利用あり、2: 利用除外)で比較する 方針を合意。 • スコープは提案書/スケジュール記載のとおりを原則承認(対象外項目の 明確化は維持)。本番実装や外部データ連携等は除外。 • 週次運営は毎週火曜定例(第 1 回:2025-04-15)を基本とすることで合意。 中間レビューは 2025-04-29、最終報告・検収は 2025-05-27 を想定。
青葉与信マネジメント株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/会議録/会議録_2025-04-09.pdf.md,会議録_2025-04-09.pdf.md,M01,2025-04-09,3,True,False,False,False,• 監査証跡の懸念(キックオフ議事録未登録)を共有。議事録アップロード と前提定義の登録を早急に行う合意。 • 分析はキックオフ後に着手し、初回結果は次回会議で共有する。 4. 進捗サマリ • 実施済み : キックオフ実施、データ受領確認、スコープ・役割分担・レビュ ー計画の合意。分析は未着手。 • 未完了(要対応): loan_status の正式な文書化(議事録への明記)、 interest_rate/grade の利用可否確定、キックオフ議事録の登録、週次会議 の正式招集。 • トレーサビリティ : 分析前提(ラベル定義、利用可能変数、レビュー計画) の文書化が未完のため監査ギャップあり。 5. 決定事項 1. loan_status のラベル定義 o 決定: loan_status = 1 を「返済不良(要注意)」として業務で扱う (本会議にて口頭合意)。 o 承認者: 中村 浩一(発注者) o 備考: 定義は議事録および変数定義表に明記すること(アクション参 照)。 2. interest_rate / grade の取り扱い o 決定: 中村氏が「審査時点での利用可否」を確認し、2025-04-10 まで に回答する。回答結果に応じて以下を実施する。 ▪ 利用可能と回答:モデルに含める(以後の手順は通常通り)。
青葉与信マネジメント株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/会議録/会議録_2025-04-09.pdf.md,会議録_2025-04-09.pdf.md,M01,2025-04-09,4,False,True,False,False,▪ 利用不可または未回答:interest_rate/grade を除外した並列分 析を実施し、比較結果で運用方針を決定する。 o 承認者: 全出席者合意(中村 浩一 / 伊藤 翔太) 3. スコープと運営ルール o 決定: スコープは提案書記載の対象/対象外を原則承認(本番実装・ 外部データ連携等は対象外)。 o 週次運営: 毎週火曜を定例とし、次回定例を 2025-04-15 とする。招 集と議題配布は PM(伊藤)が実施。 o 承認者: 中村 浩一 / 伊藤 翔太 4. 議事録登録 o 決定: 本キックオフ議事録を速やかにプロジェクトリポジトリへアッ プロードする。担当は 藤田 彩。期限を 2025-04-10 とする。 変更: なし(本会議で既存の決定を変更した事項はなし) 6. アクションアイテム ID Action Owner Due Date Status A01 loan_status の正式定義 (文書化) を議事録・ 変数定義表 に反映・配 布 中村浩一/ 藤 田 彩(文書 化担当) 2025-04-10 Open A02 interest_rate / grade の 「審査時点 での利用可 中村 浩一 2025-04-10 Open
青葉与信マネジメント株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/会議録/会議録_2025-04-09.pdf.md,会議録_2025-04-09.pdf.md,M01,2025-04-09,5,False,True,False,False,ID Action Owner Due Date Status 否」を確認 ・回答 A03 キックオフ 議事録のア ップロード (本会議 分)とアク ション登録 藤田 彩 2025-04-10 Open A04 週次定例の 招集(招待 メール・会 議室/URL 配 布)、初回 は 2025-04- 15 伊藤 翔太 2025-04-10 Open A05 データ受領 ・格納場所 確認(原本 データと関 連資料の保 管先確認) 斎藤 悠斗 2025-04-09 Done* A06 中間レビュ ー用初期探 索資料(単 変量・セグ メント別不 良率・中間 レビュー 山本 彩乃 / 藤田 彩 2025-04-24 → 中間 レビュー資料最 終 2025-04-28 Open
青葉与信マネジメント株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/会議録/会議録_2025-04-09.pdf.md,会議録_2025-04-09.pdf.md,M01,2025-04-09,6,False,True,False,True,ID Action Owner Due Date Status 案)作成 注 : A05 は本日実行済(受領データと保管場所の確認完了のため「 Done 」)。完 了理由 : 原本データと関連資料の所在を確認。 7. リスクと懸念事項 1. 目的変数定義の不確定(高) o 懸念: 定義が文書化されていない場合、解析・示唆が逆解釈されるリ スク。 o 緩和策: A01 を速やかに実行し、すべての成果物にラベル定義を明記。 責任者: 中村 / 藤田。 2. リーケージ(interest_rate / grade)(中〜高) o 懸念: 変数が審査後確定である場合、実運用で再現不可。 o 緩和策: A02 にて可否確認し、未確認時は変数除外分析を並列実施。 責任者: 中村 / 山本。 3. 時系列情報欠落による外部検証困難(中) o 懸念: ビンテージ分析やドリフト検知が現データ単体では不可。 o 緩和策: 将来的に時点情報が提供可能かを確認、外部検証データ取得 を検討。責任者: 伊藤 / 中村。 4. スコープ・納期(スコープクリープ)(中) o 懸念: 追加要望が固定価格・短納期計画に影響を与える。 o 緩和策: 変更管理(2025-05-01 チェックポイント)に基づき対応、 PM が影響評価。責任者: 伊藤。 5. 監査証跡不足(低〜中) o 懸念: 議事録・前提の未登録が監査上の欠落となる。
青葉与信マネジメント株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/会議録/会議録_2025-04-09.pdf.md,会議録_2025-04-09.pdf.md,M01,2025-04-09,7,False,True,False,False,o 緩和策: A03(議事録登録)を速やかに実行し、版管理を徹底。責任 者: 藤田 / 伊藤。 未解決のオープン課題(要アクション) - interest_rate/grade の審査時点可否 (A02) — 未回答(期限 2025-04-10) - loan_status の文書化(A01) — 議事録登録を以て閉鎖予定 8. 次回会議計画 • 会議名: 週次定例(第 2 回) • 日時: 2025-04-15(火)予定 — 招集は伊藤が実施 • データ受領・保管状況確認(A05 完了確認) • 参加予定: 中村 浩一、伊藤 翔太、山本 彩乃、斎藤 悠斗、藤田 彩(必要に応 じ他メンバー) • 主な議題案: 1. loan_status 文書化の確認(A01 完了確認) 2. interest_rate/grade の可否回答報告(A02)と並列分析方針決定 3. 中間レビュー資料スケジュール確認(A06 の進捗) 4. クリティカルパス上の遅延リスク有無報告 以上 (議事録作成: 藤田 彩 / 配布日: 2025-04-09)
青葉与信マネジメント株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/会議録/会議録_2025-04-29.pdf.md,会議録_2025-04-29.pdf.md,M02,2025-04-29,1,False,True,False,False,会議録 1. 会議情報 • 会議 ID: M02 • 会議種別: 中間レビュー会 • 日時: 2025-04-29 • 目的: データ理解と探索的分析および初期モデリング結果を共有し中間報告 に向けた論点優先順位を決定する • 出席者: o 青葉与信マネジメント株式会社 審査企画部 中村 浩一 o 株式会社データアステル(データサイエンス部) 伊藤 翔太、山本 彩 乃、藤田 彩、岡田 佑樹 2. 議題 1. 中間分析(EDA)・初期モデリング結果の共有 2. 採用する評価指標の決定(業務指標含む) 3. リスク区分(リスクセグメント)案の採択 4. リーケージ懸念変数(interest_rate / grade 等)の扱い方針確定 5. 追加深掘り論点の優先順位決定と担当割当 6. prior open actions の確認(A01〜A06)
青葉与信マネジメント株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/会議録/会議録_2025-04-29.pdf.md,会議録_2025-04-29.pdf.md,M02,2025-04-29,2,False,False,False,False,"3. 主要議論 • データ・モデル共有 o 学習データ: 17,500 レコード、欠損なし。target loan_status 平均 ≒ 0.2148。 o trial_index 1〜5 の比較結果では、random_forest の Accuracy 0.798、 F1(macro) 0.589 を確認。 • 評価指標(業務観点含む) o ROC-AUC をモデル選定の主要汎化指標とし、業務評価指標として 「precision@top10%(上位十%精度) 」を必須で採用する案を提示。 Brier スコア(較正評価)も併記することで合意形成しやすいとの意 見。 • リスク区分(リスクセグメント) o 実務で扱いやすい分割方式として「パーセンタイルベースの閾値」 を採用する案を提示(High / Medium / Low)。各区分の業務閾値案を 議論。 • リーケージ懸念変数の扱い o interest_rate / grade はモデル性能貢献が確認される一方で「審査時 点で利用可能か不確定」→ リーケージ懸念が高い。方針としては 「クライアント確認 → 未確認の間は並列評価(含むモデル / 除外モデ ル)を実行」し、運用時は利用可能性に応じて最終採用を決定する ことで合意。該当変数は変数定義表でフラグ管理する。 • 深掘り論点の優先順位 o M02 時点での優先順位を決定(詳細は決定事項・アクション参照)。 • prior open actions の確認"
青葉与信マネジメント株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/会議録/会議録_2025-04-29.pdf.md,会議録_2025-04-29.pdf.md,M02,2025-04-29,3,True,True,False,False,o A01/A02/A03/A04 は未完(期限超過)で継続。A06(中間レビュー資 料)は本会議で提示・配布したためクローズと判断(詳細はアクシ ョンに明記)。 4. 進捗サマリ • 完了(本会議まで) o データ読込・EDA 実施、初期サマリとベースラインモデルの出力 (artifacts に保存) o 中間レビュー資料(A06)を作成・配布・発表(A06 をクローズ) • 継続中/未完了 o A01/A02/A03/A04 は prior_state の通り継続(期日更新あり、下表参 照)。 o 並列モデル(interest_rate/grade 含む/除外)の比較実施(A08 を 新規作成)。 • 特記事項 o 目的変数定義(A01)の文書化が未完のまま進行しているため、監査 証跡の観点で最優先対応が必要。 o 時系列情報がないため、期間横断の一般化検証は限定的である点は 継続リスク。 5. 決定事項 1. 採用評価指標(合意) o 決定: モデル選定の主要指標を ROC-AUC とする。業務評価指標とし て precision@top10%(上位 10%の適合率)を必須採用、併せて Brier スコアで較正確認、混同行列・PR-AUC を補助指標として算出
青葉与信マネジメント株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/会議録/会議録_2025-04-29.pdf.md,会議録_2025-04-29.pdf.md,M02,2025-04-29,4,False,True,False,False,する。 o 承認者: 中村 浩一(口頭合意) 2. リスク区分(リスクセグメント、合意) o 決定: パーセンタイルベースの 3 区分を初期運用案として採用する。 閾値(初期案)は以下とする(運用検証後に調整可)。 ▪ High: スコア上位 10%(上位 10%を High リスク) ▪ Medium: 上位 10〜30%(10%〜30%) ▪ Low: 下位 70%(残余) o 備考: 業務上の閾値は中間評価(MS5: モデル評価完了時)で実績に 基づき最終調整する。 o 承認者: 中村 浩一(口頭合意) 3. リーケージ懸念変数の扱い(合意) o 決定: interest_rate / grade 等の審査時点可否が未確定な変数について は、以下の運用で合意する。 ▪ クライアント(中村氏)が「審査時点で利用可能か」を最終 確認する(A02)。 ▪ 確認が得られるまで、ベンダーは並列で「変数含むモデル」 「変数除外モデル」を構築・比較し、差分と運用インパクト を提示する(A08)。 ▪ 変数定義表に「post-decision 可能性」フラグを追加し、成果 物に明記する。
青葉与信マネジメント株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/会議録/会議録_2025-04-29.pdf.md,会議録_2025-04-29.pdf.md,M02,2025-04-29,5,False,True,False,False,"o 承認者: 中村 浩一(口頭合意) 4. 追加深掘り論点の優先順位(合意) o 決定: 優先度順に以下を着手する。各担当はアクション参照。 1) リーケージ影響評価(interest_rate / grade の影響定量化) 2) 上位群(Top10%)の詳細分析と閾値検討(業務インパクト評 価) 3) セグメント別不良率の精査(purpose, term, employment_length 等) 4) 時系列情報欠落への代替案検討(将来のデータ収集提案) o 承認者: 中村 浩一(口頭合意) 変更: prior open action A06 を「完了(Closed)」に変更。理由: 中間レビュー資料 を作成・配布し本会議で発表したため。承認: データアステル側(山本 / 藤田)報 告により確認。 6. アクションアイテム ID Action Owner Due Date Status A01 loan_status の正式定義 (文書化) を議事録・ 変数定義表 に反映・配 布 中村 浩一 / 藤田 彩 2025-05-01 Open A02 interest_rate / grade の 中村 浩一 2025-05-01 Open"
青葉与信マネジメント株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/会議録/会議録_2025-04-29.pdf.md,会議録_2025-04-29.pdf.md,M01,2025-04-29,6,False,True,False,False,ID Action Owner Due Date Status 「審査時点 での利用可 否」を確認 ・回答(※ 未回答のた め期日再設 定) A03 キックオフ 議事録 (M01)ア ップロード とアクショ ン登録の完 了 藤田 彩 2025-05-01 Open A04 週次定例の 招集(継続 運営確認、 招待メール ・URL 配 布) 伊藤 翔太 2025-05-01 Open A06 中間レビュ ー用初期探 索資料の作 成・配布・ 発表(M02 資料) 山本 彩乃 / 藤田 彩 2025-04-28 Closed(完 了) A07 採用評価指 標(ROC- 中村 浩一 / 伊藤 翔太 2025-05-01 Open
青葉与信マネジメント株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/会議録/会議録_2025-04-29.pdf.md,会議録_2025-04-29.pdf.md,M02,2025-04-29,7,False,True,False,False,ID Action Owner Due Date Status AUC / precision@t op10% / Brier 等)の 最終確認と 議事録反映 A08 並列モデル 実行:1 interest_rate /grade を含 むモデル 2 除外モデル の比較(差 分レポート 作成) 山本 彩乃 2025-05-08 Open A09 上位 10% (Top10%) の精度詳細 解析と業務 閾値候補作 成(リフト 表・混同行 列含む) 山本 彩乃 2025-05-08 Open A10 セグメント 別不良率の 深掘り (purpose / term / employment _length な 藤田 彩 / 山本 彩 乃 2025-05-07 Open
青葉与信マネジメント株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/会議録/会議録_2025-04-29.pdf.md,会議録_2025-04-29.pdf.md,M02,2025-04-29,8,False,True,False,False,ID Action Owner Due Date Status ど)と運用 インパクト 報告 A11 時系列情報 欠落への代 替案検討 (将来のデ ータ収集提 案/モニタ リング設計 案作成) 伊藤 翔太 2025-05-01 Open ※ prior action IDs A01〜A06 を保持(A06 のみクローズ)。新規アクション A07〜 A11 を追加。 7. リスクと懸念事項 • R01: 目的変数定義の不備(高) o 説明: loan_status の業務定義が文書化されていないと解釈誤りが発生 する。 o 対策/責任者: A01 を最優先で完了(Owner: 中村 / 藤田)。期限 2025- 05-01。 • R02: リーケージ(interest_rate / grade)(中〜高) o 説明: 審査後確定の変数を使用すると本番再現性が失われる可能性。 o 対策/責任者: A02(中村 による可否確認) → 未確定の間は A08 にて並 列評価を実施し、運用採用は client 確認後に決定。 • R03: 学習データ単独による一般化限界(中)
青葉与信マネジメント株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/会議録/会議録_2025-04-29.pdf.md,会議録_2025-04-29.pdf.md,M02,2025-04-29,9,False,True,False,False,o 説明: 時間情報なし・期間外検証不可のため将来性能不確定。 o 対策/責任者: モデル選定で汎化指標(ROC-AUC)を重視、運用前に 追加データが得られ次第外部検証を実施(Owner: 山本)。 • R04: 監査証跡不足(中) o 説明: 議事録・変数定義・前処理の版管理が未完の箇所あり。 o 対策/責任者: 全アクション完了時に成果物版管理を整備(Owner: 藤 田 / 岡田)。 • R05: スコープクリープ・短納期(中) o 説明: 追加深掘り要求が増えると契約範囲超過と納期影響。 o 対策/責任者: 変更管理 CP(2025-05-01)で仕分け、伊藤 がエスカレ ーション管理。 オープン課題(本会議時点) - O01: A01/A02/A03/A04 が未完(期日を 2025-05-01 に再設定)。 - O02: interest_rate / grade の本番利用可否未回答(A02)。 - O03: 上位群の閾値(業務採用閾値)を実データで最終決定する必要あり(A09)。 8. 次回会議計画 • 日時: 2025-05-06(火) 10:00 — 11:00(定例週次) • 目的: A02 の中間状況確認、A08/A09 の進捗報告、A01 の文書化状況確認、 並列モデル結果の初回差分レビュー(進捗報告中心)。 • 場所/形式: 会議室 / オンライン(招待は伊藤が送付) • 参加予定: 中村 浩一、伊藤 翔太、山本 彩乃、藤田 彩、岡田 佑樹
青葉与信マネジメント株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/会議録/会議録_2025-04-29.pdf.md,会議録_2025-04-29.pdf.md,M02,2025-04-29,10,False,False,False,False,以上。
青葉与信マネジメント株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/会議録/会議録_2025-05-27.pdf.md,会議録_2025-05-27.pdf.md,M03,2025-05-27,1,False,False,False,False,会議録 1. 会議情報 • 会議 ID: M03 • 会議種別: 最終報告・検収会 • 日時: 2025-05-27 • 目的: 最終分析結果と業務示唆を報告し説明可能性と監査証跡を含む成果物 の最終確認を行う • 想定決定事項: 最終報告書と成果物一式の承認; 業務活用上の留意点と次フ ェーズ論点確認; 検収可否決定 • 出席者: o 青葉与信マネジメント株式会社(審査企画部) 中村 浩一(主担当) o 関係レビュー担当者(クライアント側) o 株式会社データアステル(データサイエンス部) 山田 直樹(エグゼ クティブスポンサ)、伊藤 翔太(PM)、山本 彩乃(リード DS)、 藤田 彩(ビジネスアナリスト)、岡田 佑樹(QA) 2. 議題 1. 最終報告書(成果物一式)の説明・質疑 2. モデル評価指標・リスク区分・説明可能性の最終確認
青葉与信マネジメント株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/会議録/会議録_2025-05-27.pdf.md,会議録_2025-05-27.pdf.md,M03,2025-05-27,2,False,True,False,False,"3. 業務活用上の留意点(特に interest_rate / grade の取扱い)と次フェーズ論 点確認 4. 検収判定(承認可否)と検収後作業のスケジュール確認 5. 未解決アクションの扱い(Prior open actions の最終整理) 3. 主要議論 • 最終報告書の要旨と主要指標を受託者より提示(ROC-AUC 0.7127、 precision@top10% ≒ 0.4886、Brier 0.1581 等)。出力アーティファクト (artifacts/analysis_outputs/metrics.json, run_summary.json)および議事録 ・報告書の保管場所を確認。 • extra_trees において Accuracy 0.778、F1(macro) 0.60266642。 • 説明可能性については、ロジスティック回帰等の説明性モデルおよび特徴 量重要度により主要因解釈を提示。主要変数(loan_amnt, credit_score, interest_rate, grade 等)の寄与方向性を実務に沿って説明。 • interest_rate / grade の運用時点可用性(リーケージ懸念)は未解決。中村 氏が審査業務の運用観点から可用性を確認中であり、検収・運用判断に影 響する点を再確認。 • 既存の未完アクション(A01〜A11)をレビュー。最終報告書に含め済みの 項目(A08/A09/A10)は完了扱い、文書登録や監査証跡の未整備分 (A01/A02/A03/A07/A11)は検収後の短期間で完了することを合意。 • 検収手続きについて、契約条件(甲は受領後 5 営業日以内に検収合否通知) を確認。未解決アクションの取扱いと「条件付き検収合格」運用を合意 (詳細は決定事項参照)。"
青葉与信マネジメント株式会社,meeting_minutes,data/processed/share/share/共有ドライブ/プロジェクト/青葉与信マネジメント株式会社/05.会議/会議録/会議録_2025-05-27.pdf.md,会議録_2025-05-27.pdf.md,M01,2025-05-27,3,True,True,False,False,4. 進捗サマリ • 完了(今回まで): 最終報告書作成・配布、モデル評価結果出力 (artifacts/analysis_outputs/*)、中間レビューでの指摘反映。A08/A09/A10 の分析結果は最終報告書に反映済み。 • 継続/未完了: A01(loan_status 文書化)、A02(interest_rate/grade の審査 時点可否確認)、A03(M01 議事録アップロード)、A07(採用評価指標の 最終確認)、A11(時系列欠落の代替案検討)は未完で残存。これらは検収 プロセスにおける条件対応とする。 • 監査証跡: 主要出力は保存済みだが、目的変数の最終版定義と一部レビュー 証跡のアップロードが不足しているため、完了が必要(A01/A03)。 5. 決定事項 1. 最終報告書と成果物一式の承認(条件付き) o 決定: 株式会社データアステル提出の最終報告書および成果物一式を 承認する。ただし以下の未完事項(A01/A02/A03/A07/A11)は、検収 後 5 営業日以内に完了(証跡提出)することを条件とする。未完了 の場合は契約に基づく検収不合格扱いとする。 o 承認者: 中村 浩一(発注者) o 根拠: 提出アーティファクトの整合性(metrics/run_summary 等)お よび会議での説明に基づく。 2. 検収判定の運用ルール(合意) o 決定: 本会議での合意により「条件付き検収合格」を採用。甲(青葉 与信)は提出物受領後 5 営業日以内に最終検収可否を通知するが、 未解決の前述アクションが期限内に完了したことが確認できた場合 に「検収合格」を確定する。期限内に完了しない場合は不合格とし、
